Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Estimated_Bill
26/12/2006,15:26:00,2.306,0.0,245.84,9.4,0.0,0.0,18.0,3.3437000000000006
26/12/2006,15:27:00,2.324,0.0,245.54,9.4,0.0,0.0,18.0,3.3697999999999997
26/12/2006,15:28:00,2.374,0.074,244.91,9.8,0.0,0.0,19.0,3.4423000000000004
26/12/2006,15:29:00,2.388,0.094,244.95,9.8,0.0,0.0,18.0,3.4626
26/12/2006,15:30:00,2.374,0.09,245.27,9.6,0.0,0.0,19.0,3.4423000000000004
26/12/2006,15:31:00,2.398,0.098,245.66,9.8,0.0,1.0,18.0,3.4771000000000005
26/12/2006,15:32:00,2.382,0.094,245.79,9.8,0.0,0.0,18.0,3.4539
26/12/2006,15:33:00,2.402,0.1,245.71,9.8,0.0,0.0,19.0,3.4829000000000003
26/12/2006,15:34:00,2.438,0.092,245.95,10.0,0.0,0.0,18.0,3.5351000000000004
26/12/2006,15:35:00,2.448,0.142,246.22,10.0,0.0,0.0,19.0,3.5496
26/12/2006,15:36:00,2.538,0.23,245.22,10.4,0.0,0.0,18.0,3.6801
26/12/2006,15:37:00,2.548,0.228,244.36,10.4,0.0,1.0,19.0,3.6946
26/12/2006,15:38:00,2.478,0.146,244.54,10.2,0.0,0.0,18.0,3.5931000000000006
26/12/2006,15:39:00,2.482,0.126,245.01,10.2,0.0,0.0,18.0,3.5989
26/12/2006,15:40:00,2.446,0.118,244.23,10.0,0.0,0.0,19.0,3.5467000000000004
26/12/2006,15:41:00,2.486,0.12,243.69,10.2,0.0,0.0,18.0,3.6047000000000002
26/12/2006,15:42:00,2.508,0.116,244.04,10.2,0.0,0.0,18.0,3.6366
26/12/2006,15:43:00,2.564,0.124,243.93,10.6,0.0,1.0,18.0,3.7178000000000004
26/12/2006,15:44:00,3.076,0.116,243.6,12.6,0.0,0.0,18.0,4.4601999999999995
26/12/2006,15:45:00,3.098,0.124,243.94,12.8,0.0,0.0,19.0,4.4921
26/12/2006,15:46:00,3.07,0.116,243.62,12.6,0.0,0.0,18.0,4.4515
26/12/2006,15:47:00,3.12,0.124,244.21,12.8,0.0,0.0,18.0,4.524
26/12/2006,15:48:00,3.21,0.0,244.87,13.2,0.0,0.0,18.0,4.6545000000000005
26/12/2006,15:49:00,3.012,0.0,244.74,12.4,0.0,1.0,19.0,4.3674
26/12/2006,15:50:00,3.018,0.0,245.19,12.4,0.0,0.0,18.0,4.376099999999999
26/12/2006,15:51:00,3.23,0.0,245.08,13.2,0.0,0.0,18.0,4.6835
26/12/2006,15:52:00,3.426,0.0,245.43,14.0,0.0,0.0,19.0,4.9677
26/12/2006,15:53:00,3.346,0.0,245.02,13.6,0.0,0.0,18.0,4.8517
26/12/2006,15:54:00,3.34,0.0,243.87,13.6,0.0,1.0,18.0,4.843
26/12/2006,15:55:00,3.324,0.0,244.05,13.6,0.0,0.0,19.0,4.8198
26/12/2006,15:56:00,3.492,0.0,244.29,14.2,0.0,2.0,18.0,5.0634
26/12/2006,15:57:00,3.038,0.0,244.42,12.6,0.0,4.0,18.0,4.405099999999999
26/12/2006,15:58:00,2.68,0.07,245.67,11.0,0.0,3.0,19.0,3.8860000000000006
26/12/2006,15:59:00,2.966,0.052,245.61,12.0,0.0,4.0,18.0,4.300700000000001
26/12/2006,16:00:00,2.98,0.076,246.22,12.0,0.0,4.0,19.0,4.321
26/12/2006,16:01:00,2.98,0.056,246.13,12.2,0.0,3.0,18.0,4.321
26/12/2006,16:02:00,3.02,0.066,244.99,12.4,0.0,4.0,19.0,4.3790000000000004
26/12/2006,16:03:00,3.004,0.0,244.6,12.2,0.0,4.0,18.0,4.3558
26/12/2006,16:04:00,2.858,0.0,244.39,11.6,0.0,1.0,18.0,4.144100000000001
26/12/2006,16:05:00,2.91,0.148,244.43,12.0,0.0,0.0,18.0,4.2195
26/12/2006,16:06:00,2.824,0.098,244.33,11.6,0.0,0.0,19.0,4.0948
26/12/2006,16:07:00,2.796,0.086,244.25,11.4,0.0,0.0,18.0,4.0542
26/12/2006,16:08:00,2.816,0.09,244.23,11.6,0.0,1.0,18.0,4.0832
26/12/2006,16:09:00,2.806,0.092,244.47,11.4,0.0,0.0,18.0,4.068700000000001
26/12/2006,16:10:00,3.38,0.23,243.67,14.0,0.0,0.0,19.0,4.901
26/12/2006,16:11:00,2.898,0.228,244.36,11.8,0.0,0.0,18.0,4.202100000000001
26/12/2006,16:12:00,3.636,0.616,243.34,15.4,0.0,0.0,18.0,5.2722
26/12/2006,16:13:00,4.268,0.8,243.1,18.0,0.0,0.0,18.0,6.188599999999999
26/12/2006,16:14:00,4.604,0.79,242.83,19.2,0.0,1.0,18.0,6.675800000000001
26/12/2006,16:15:00,4.918,0.788,242.47,20.6,0.0,0.0,18.0,7.131100000000001
26/12/2006,16:16:00,5.042,0.67,241.62,21.2,0.0,0.0,18.0,7.3109
26/12/2006,16:17:00,4.414,0.216,244.76,18.0,0.0,0.0,18.0,6.4003
26/12/2006,16:18:00,4.35,0.17,243.49,17.8,0.0,0.0,18.0,6.307499999999999
26/12/2006,16:19:00,4.348,0.172,242.83,18.0,0.0,1.0,19.0,6.3046
26/12/2006,16:20:00,4.354,0.166,242.68,18.0,0.0,0.0,18.0,6.3133
26/12/2006,16:21:00,4.406,0.172,242.96,18.2,0.0,0.0,18.0,6.3887
26/12/2006,16:22:00,3.81,0.068,240.54,15.8,0.0,0.0,17.0,5.5245
26/12/2006,16:23:00,3.908,0.0,239.8,16.2,0.0,0.0,18.0,5.6666
26/12/2006,16:24:00,4.134,0.212,238.86,17.4,0.0,0.0,17.0,5.9943
26/12/2006,16:25:00,4.2,0.448,238.08,17.8,0.0,1.0,18.0,6.09
26/12/2006,16:26:00,4.38,0.472,237.26,18.6,0.0,0.0,17.0,6.351
26/12/2006,16:27:00,4.594,0.506,236.61,19.6,0.0,0.0,17.0,6.661300000000001
26/12/2006,16:28:00,4.7,0.514,237.8,20.0,0.0,0.0,18.0,6.815
26/12/2006,16:29:00,4.794,0.526,239.4,20.2,0.0,0.0,17.0,6.9513
26/12/2006,16:30:00,4.746,0.504,239.12,20.0,0.0,0.0,18.0,6.881700000000001
26/12/2006,16:31:00,3.944,0.0,239.8,16.4,0.0,1.0,17.0,5.7188
26/12/2006,16:32:00,3.572,0.0,239.6,15.0,0.0,0.0,18.0,5.1794
26/12/2006,16:33:00,2.856,0.0,240.24,12.0,0.0,0.0,18.0,4.1411999999999995
26/12/2006,16:34:00,2.77,0.0,240.18,11.6,0.0,0.0,17.0,4.0165
26/12/2006,16:35:00,2.726,0.0,241.02,11.4,0.0,0.0,18.0,3.9527
26/12/2006,16:36:00,2.916,0.106,240.18,12.4,0.0,0.0,18.0,4.2282
26/12/2006,16:37:00,3.592,0.462,240.67,15.2,0.0,1.0,17.0,5.208400000000001
26/12/2006,16:38:00,3.584,0.458,241.02,15.0,0.0,0.0,18.0,5.1968000000000005
26/12/2006,16:39:00,3.596,0.468,240.79,15.2,0.0,0.0,18.0,5.2142
26/12/2006,16:40:00,3.582,0.464,241.15,15.0,0.0,0.0,18.0,5.1939
26/12/2006,16:41:00,3.572,0.46,240.33,15.0,0.0,0.0,17.0,5.1794
26/12/2006,16:42:00,3.246,0.3,239.89,13.8,0.0,0.0,18.0,4.7067
26/12/2006,16:43:00,3.19,0.248,240.03,13.6,0.0,0.0,18.0,4.6255
26/12/2006,16:44:00,2.81,0.096,240.2,11.8,0.0,0.0,17.0,4.0745000000000005
26/12/2006,16:45:00,2.882,0.186,240.26,12.0,0.0,1.0,18.0,4.1789000000000005
26/12/2006,16:46:00,2.89,0.21,240.34,12.0,0.0,0.0,18.0,4.1905
26/12/2006,16:47:00,2.86,0.2,239.67,12.0,0.0,0.0,17.0,4.147
26/12/2006,16:48:00,2.88,0.206,239.87,12.0,0.0,0.0,18.0,4.176
26/12/2006,16:49:00,2.842,0.198,239.12,12.0,0.0,0.0,17.0,4.120900000000001
26/12/2006,16:50:00,2.836,0.196,238.18,12.0,0.0,1.0,18.0,4.1122
26/12/2006,16:51:00,2.82,0.194,238.54,11.8,0.0,0.0,17.0,4.0889999999999995
26/12/2006,16:52:00,2.898,0.198,238.5,12.2,0.0,0.0,18.0,4.202100000000001
26/12/2006,16:53:00,2.902,0.188,237.61,12.2,0.0,0.0,17.0,4.2079
26/12/2006,16:54:00,2.904,0.188,236.78,12.2,0.0,0.0,17.0,4.2108
26/12/2006,16:55:00,2.834,0.098,237.91,12.0,0.0,0.0,17.0,4.1093
26/12/2006,16:56:00,2.756,0.0,240.85,11.4,0.0,1.0,18.0,3.9962
26/12/2006,16:57:00,2.644,0.0,241.09,11.0,0.0,0.0,18.0,3.8338
26/12/2006,16:58:00,2.64,0.0,241.46,11.0,0.0,0.0,18.0,3.8280000000000003
26/12/2006,16:59:00,2.622,0.0,241.7,10.8,0.0,0.0,18.0,3.8019
26/12/2006,17:00:00,2.632,0.0,241.7,11.0,0.0,0.0,18.0,3.8164000000000002
26/12/2006,17:01:00,2.684,0.0,241.64,11.2,0.0,0.0,18.0,3.8918000000000004
26/12/2006,17:02:00,2.796,0.0,241.98,11.6,0.0,1.0,17.0,4.0542
26/12/2006,17:03:00,2.902,0.0,241.81,12.0,0.0,0.0,18.0,4.2079
26/12/2006,17:04:00,3.058,0.0,241.2,12.6,0.0,0.0,18.0,4.4341
26/12/2006,17:05:00,3.046,0.0,241.48,12.6,0.0,0.0,18.0,4.4167
26/12/2006,17:06:00,2.982,0.0,239.33,12.4,0.0,1.0,18.0,4.323900000000001
26/12/2006,17:07:00,3.08,0.0,237.82,13.0,0.0,0.0,17.0,4.466
26/12/2006,17:08:00,3.054,0.0,237.45,12.8,0.0,0.0,17.0,4.4283
26/12/2006,17:09:00,3.03,0.0,237.2,12.8,0.0,0.0,17.0,4.3935
26/12/2006,17:10:00,3.06,0.0,237.8,12.8,0.0,0.0,18.0,4.437
26/12/2006,17:11:00,3.04,0.0,237.82,12.8,0.0,0.0,17.0,4.408
26/12/2006,17:12:00,3.068,0.0,238.21,12.8,0.0,1.0,17.0,4.448600000000001
26/12/2006,17:13:00,3.062,0.0,238.55,12.8,0.0,0.0,18.0,4.4399
26/12/2006,17:14:00,3.04,0.0,237.13,12.8,0.0,0.0,17.0,4.408
26/12/2006,17:15:00,3.068,0.0,237.72,13.0,0.0,0.0,17.0,4.448600000000001
26/12/2006,17:16:00,3.21,0.0,237.1,13.6,0.0,0.0,18.0,4.6545000000000005
26/12/2006,17:17:00,3.368,0.0,236.91,14.2,0.0,1.0,17.0,4.8835999999999995
26/12/2006,17:18:00,3.454,0.078,237.29,14.6,0.0,0.0,17.0,5.0083
26/12/2006,17:19:00,3.462,0.112,236.6,14.6,0.0,0.0,17.0,5.019900000000001
26/12/2006,17:20:00,3.534,0.228,236.48,15.0,0.0,1.0,17.0,5.124299999999999
26/12/2006,17:21:00,3.528,0.226,236.08,15.0,0.0,2.0,17.0,5.115600000000001
26/12/2006,17:22:00,3.538,0.226,235.44,15.0,0.0,1.0,17.0,5.1301
26/12/2006,17:23:00,3.588,0.294,236.09,15.2,0.0,2.0,17.0,5.2026
26/12/2006,17:24:00,3.596,0.33,236.98,15.2,0.0,2.0,18.0,5.2142
26/12/2006,17:25:00,3.622,0.336,237.14,15.4,0.0,1.0,17.0,5.2519
26/12/2006,17:26:00,3.596,0.33,236.91,15.2,0.0,2.0,17.0,5.2142
26/12/2006,17:27:00,3.616,0.334,237.06,15.2,0.0,1.0,17.0,5.2432
26/12/2006,17:28:00,3.576,0.324,236.28,15.2,0.0,2.0,17.0,5.1852
26/12/2006,17:29:00,3.586,0.328,235.98,15.2,0.0,1.0,18.0,5.1997
26/12/2006,17:30:00,3.534,0.266,236.02,15.0,0.0,2.0,17.0,5.124299999999999
26/12/2006,17:31:00,3.524,0.206,237.11,14.8,0.0,1.0,17.0,5.1098
26/12/2006,17:32:00,3.51,0.202,237.45,14.8,0.0,2.0,17.0,5.0895
26/12/2006,17:33:00,3.466,0.108,237.55,14.6,0.0,1.0,17.0,5.0257000000000005
26/12/2006,17:34:00,3.442,0.102,237.65,14.4,0.0,2.0,18.0,4.990900000000001
26/12/2006,17:35:00,3.476,0.11,238.45,14.6,0.0,1.0,17.0,5.0402
26/12/2006,17:36:00,3.44,0.104,237.83,14.4,0.0,2.0,17.0,4.988
26/12/2006,17:37:00,3.446,0.106,237.3,14.6,0.0,1.0,18.0,4.9967
26/12/2006,17:38:00,3.428,0.1,237.39,14.4,0.0,2.0,17.0,4.970599999999999
26/12/2006,17:39:00,3.444,0.104,237.12,14.6,0.0,1.0,17.0,4.9938
26/12/2006,17:40:00,3.432,0.1,237.49,14.4,0.0,1.0,17.0,4.9764
26/12/2006,17:41:00,3.452,0.108,237.68,14.6,0.0,2.0,18.0,5.0054
26/12/2006,17:42:00,3.442,0.104,238.13,14.4,0.0,1.0,17.0,4.990900000000001
26/12/2006,17:43:00,3.466,0.11,238.39,14.6,0.0,2.0,18.0,5.0257000000000005
26/12/2006,17:44:00,3.452,0.108,238.31,14.4,0.0,1.0,17.0,5.0054
26/12/2006,17:45:00,3.448,0.106,237.66,14.4,0.0,1.0,17.0,4.9996
26/12/2006,17:46:00,3.462,0.106,237.75,14.6,0.0,2.0,18.0,5.019900000000001
26/12/2006,17:47:00,3.388,0.0,238.05,14.2,0.0,0.0,17.0,4.912599999999999
26/12/2006,17:48:00,3.364,0.0,236.59,14.2,0.0,0.0,17.0,4.877800000000001
26/12/2006,17:49:00,3.348,0.0,236.74,14.2,0.0,0.0,17.0,4.8546
26/12/2006,17:50:00,3.38,0.0,237.36,14.2,0.0,1.0,18.0,4.901
26/12/2006,17:51:00,3.362,0.0,237.57,14.2,0.0,0.0,17.0,4.8749
26/12/2006,17:52:00,3.464,0.066,237.75,14.6,0.0,0.0,17.0,5.0228
26/12/2006,17:53:00,3.522,0.118,237.5,14.8,0.0,0.0,17.0,5.1068999999999996
26/12/2006,17:54:00,3.508,0.124,238.25,14.8,0.0,0.0,18.0,5.086600000000001
26/12/2006,17:55:00,3.488,0.124,238.21,14.6,0.0,0.0,17.0,5.057600000000001
26/12/2006,17:56:00,3.504,0.122,238.05,14.8,0.0,1.0,18.0,5.0808
26/12/2006,17:57:00,3.496,0.124,238.88,14.6,0.0,0.0,17.0,5.0691999999999995
26/12/2006,17:58:00,3.502,0.124,238.46,14.6,0.0,0.0,17.0,5.0779
26/12/2006,17:59:00,3.474,0.118,238.4,14.6,0.0,0.0,18.0,5.0373
26/12/2006,18:00:00,3.49,0.12,237.88,14.6,0.0,0.0,17.0,5.0605
26/12/2006,18:01:00,3.532,0.156,238.75,14.8,0.0,0.0,18.0,5.1213999999999995
26/12/2006,18:02:00,3.632,0.224,238.44,15.2,0.0,1.0,17.0,5.266400000000001
26/12/2006,18:03:00,3.258,0.23,239.33,13.6,0.0,0.0,18.0,4.724100000000001
26/12/2006,18:04:00,3.304,0.166,240.31,13.8,0.0,0.0,17.0,4.7908
26/12/2006,18:05:00,3.304,0.104,240.7,13.8,0.0,0.0,18.0,4.7908
26/12/2006,18:06:00,3.62,0.228,239.76,15.2,0.0,0.0,18.0,5.249
26/12/2006,18:07:00,3.282,0.1,240.07,13.6,0.0,0.0,17.0,4.7589
26/12/2006,18:08:00,3.284,0.098,239.25,13.8,0.0,1.0,18.0,4.761799999999999
26/12/2006,18:09:00,3.228,0.136,239.33,13.6,0.0,0.0,17.0,4.6806
26/12/2006,18:10:00,3.11,0.128,239.81,13.0,0.0,0.0,18.0,4.5095
26/12/2006,18:11:00,2.954,0.0,240.17,12.4,0.0,0.0,18.0,4.2833000000000006
26/12/2006,18:12:00,2.944,0.0,239.77,12.2,0.0,0.0,17.0,4.268800000000001
26/12/2006,18:13:00,5.262,0.0,237.13,22.6,0.0,0.0,18.0,7.6299
26/12/2006,18:14:00,5.808,0.0,236.91,24.4,0.0,1.0,17.0,8.4216
26/12/2006,18:15:00,5.018,0.0,237.65,21.8,0.0,0.0,17.0,7.2761
26/12/2006,18:16:00,3.126,0.0,240.67,13.0,0.0,0.0,18.0,4.5327
26/12/2006,18:17:00,3.136,0.0,240.58,13.0,0.0,0.0,18.0,4.5472
26/12/2006,18:18:00,3.276,0.192,240.22,13.6,0.0,0.0,17.0,4.7501999999999995
26/12/2006,18:19:00,3.288,0.198,240.83,13.6,0.0,1.0,18.0,4.7676
26/12/2006,18:20:00,3.246,0.184,240.25,13.4,0.0,0.0,18.0,4.7067
26/12/2006,18:21:00,3.282,0.18,239.75,13.6,0.0,0.0,17.0,4.7589
26/12/2006,18:22:00,3.506,0.166,239.08,14.6,0.0,0.0,18.0,5.0837
26/12/2006,18:23:00,3.366,0.22,239.51,14.0,0.0,0.0,17.0,4.8807
26/12/2006,18:24:00,3.516,0.296,240.15,14.6,0.0,0.0,18.0,5.0982
26/12/2006,18:25:00,3.746,0.292,239.67,15.6,0.0,1.0,18.0,5.4317
26/12/2006,18:26:00,3.514,0.29,240.14,14.6,0.0,0.0,17.0,5.095299999999999
26/12/2006,18:27:00,3.522,0.288,239.73,14.6,0.0,0.0,18.0,5.1068999999999996
26/12/2006,18:28:00,3.318,0.29,240.28,13.8,0.0,0.0,18.0,4.811100000000001
26/12/2006,18:29:00,3.196,0.288,239.72,13.4,0.0,0.0,17.0,4.6342
26/12/2006,18:30:00,3.084,0.282,239.51,12.8,0.0,0.0,18.0,4.4718
26/12/2006,18:31:00,3.19,0.286,239.57,13.4,0.0,1.0,17.0,4.6255
26/12/2006,18:32:00,3.05,0.284,240.27,12.8,0.0,0.0,18.0,4.4225
26/12/2006,18:33:00,3.046,0.294,241.15,12.6,0.0,0.0,18.0,4.4167
26/12/2006,18:34:00,3.026,0.29,241.26,12.6,0.0,0.0,18.0,4.3877
26/12/2006,18:35:00,3.144,0.304,240.18,13.2,0.0,0.0,17.0,4.558800000000001
26/12/2006,18:36:00,3.058,0.36,239.58,12.8,0.0,0.0,18.0,4.4341
26/12/2006,18:37:00,2.976,0.254,239.34,12.4,0.0,0.0,17.0,4.3152
26/12/2006,18:38:00,2.954,0.248,239.24,12.4,0.0,0.0,18.0,4.2833000000000006
26/12/2006,18:39:00,2.972,0.252,239.25,12.4,0.0,1.0,17.0,4.3094
26/12/2006,18:40:00,2.938,0.242,238.56,12.4,0.0,0.0,18.0,4.2601
26/12/2006,18:41:00,2.962,0.25,238.91,12.4,0.0,0.0,17.0,4.294900000000001
26/12/2006,18:42:00,2.95,0.244,239.22,12.4,0.0,0.0,18.0,4.2775
26/12/2006,18:43:00,2.972,0.252,239.45,12.4,0.0,0.0,17.0,4.3094
26/12/2006,18:44:00,2.952,0.246,239.5,12.4,0.0,0.0,18.0,4.280399999999999
26/12/2006,18:45:00,2.924,0.16,239.85,12.2,0.0,1.0,18.0,4.239800000000001
26/12/2006,18:46:00,2.904,0.146,239.36,12.0,0.0,0.0,17.0,4.2108
26/12/2006,18:47:00,2.89,0.142,239.3,12.0,0.0,0.0,18.0,4.1905
26/12/2006,18:48:00,2.914,0.148,239.68,12.2,0.0,0.0,17.0,4.2253
26/12/2006,18:49:00,2.892,0.144,239.59,12.0,0.0,0.0,18.0,4.1934
26/12/2006,18:50:00,2.9,0.148,239.07,12.0,0.0,1.0,17.0,4.205
26/12/2006,18:51:00,2.872,0.14,238.74,12.0,0.0,0.0,18.0,4.1644
26/12/2006,18:52:00,2.874,0.144,238.02,12.0,0.0,0.0,17.0,4.1673
26/12/2006,18:53:00,2.872,0.144,238.84,12.0,0.0,0.0,18.0,4.1644
26/12/2006,18:54:00,2.892,0.148,238.93,12.0,0.0,0.0,17.0,4.1934
26/12/2006,18:55:00,2.882,0.144,239.4,12.0,0.0,0.0,18.0,4.1789000000000005
26/12/2006,18:56:00,2.898,0.148,239.3,12.0,0.0,1.0,17.0,4.202100000000001
26/12/2006,18:57:00,2.866,0.14,238.59,12.0,0.0,0.0,18.0,4.1556999999999995
26/12/2006,18:58:00,2.922,0.186,238.0,12.2,0.0,0.0,17.0,4.2369
26/12/2006,18:59:00,2.958,0.266,237.81,12.4,0.0,0.0,17.0,4.2891
26/12/2006,19:00:00,2.982,0.27,237.86,12.6,0.0,0.0,18.0,4.323900000000001
26/12/2006,19:01:00,2.984,0.272,239.03,12.4,0.0,0.0,17.0,4.3268
26/12/2006,19:02:00,2.99,0.274,238.5,12.6,0.0,1.0,18.0,4.3355
26/12/2006,19:03:00,2.968,0.266,238.41,12.4,0.0,0.0,17.0,4.3036
26/12/2006,19:04:00,2.986,0.272,238.44,12.6,0.0,0.0,17.0,4.329700000000001
26/12/2006,19:05:00,2.946,0.264,237.54,12.4,0.0,0.0,18.0,4.2717
26/12/2006,19:06:00,2.962,0.268,237.63,12.4,0.0,0.0,17.0,4.294900000000001
26/12/2006,19:07:00,2.926,0.26,237.01,12.4,0.0,0.0,17.0,4.2427
26/12/2006,19:08:00,2.944,0.264,236.98,12.4,0.0,1.0,17.0,4.268800000000001
26/12/2006,19:09:00,2.926,0.26,237.03,12.4,0.0,0.0,18.0,4.2427
26/12/2006,19:10:00,2.95,0.268,237.32,12.4,0.0,0.0,17.0,4.2775
26/12/2006,19:11:00,2.854,0.142,237.78,12.0,0.0,0.0,17.0,4.1383
26/12/2006,19:12:00,2.874,0.142,238.14,12.0,0.0,0.0,18.0,4.1673
26/12/2006,19:13:00,2.878,0.138,239.18,12.0,0.0,0.0,17.0,4.173100000000001
26/12/2006,19:14:00,2.896,0.144,239.14,12.0,0.0,1.0,18.0,4.1992
26/12/2006,19:15:00,2.904,0.144,239.02,12.2,0.0,0.0,17.0,4.2108
26/12/2006,19:16:00,2.976,0.246,239.26,12.4,0.0,0.0,18.0,4.3152
26/12/2006,19:17:00,2.978,0.248,239.21,12.4,0.0,0.0,17.0,4.3181
26/12/2006,19:18:00,2.95,0.242,238.76,12.4,0.0,0.0,18.0,4.2775
26/12/2006,19:19:00,2.984,0.25,239.48,12.4,0.0,0.0,17.0,4.3268
26/12/2006,19:20:00,2.96,0.246,239.4,12.4,0.0,0.0,18.0,4.292
26/12/2006,19:21:00,2.968,0.248,239.16,12.4,0.0,1.0,17.0,4.3036
26/12/2006,19:22:00,2.966,0.246,240.05,12.4,0.0,0.0,18.0,4.300700000000001
26/12/2006,19:23:00,2.986,0.252,240.18,12.4,0.0,0.0,18.0,4.329700000000001
26/12/2006,19:24:00,2.938,0.218,239.57,12.2,0.0,0.0,17.0,4.2601
26/12/2006,19:25:00,2.916,0.144,239.9,12.2,0.0,0.0,18.0,4.2282
26/12/2006,19:26:00,2.9,0.14,240.12,12.0,0.0,0.0,17.0,4.205
26/12/2006,19:27:00,2.914,0.142,239.82,12.2,0.0,1.0,18.0,4.2253
26/12/2006,19:28:00,2.898,0.138,239.93,12.0,0.0,0.0,18.0,4.202100000000001
26/12/2006,19:29:00,2.932,0.148,240.7,12.2,0.0,0.0,17.0,4.251399999999999
26/12/2006,19:30:00,2.918,0.146,240.76,12.0,0.0,0.0,18.0,4.2311000000000005
26/12/2006,19:31:00,2.936,0.154,240.89,12.2,0.0,0.0,18.0,4.2572
26/12/2006,19:32:00,2.942,0.166,240.83,12.2,0.0,0.0,18.0,4.2659
26/12/2006,19:33:00,3.024,0.28,239.84,12.6,0.0,1.0,17.0,4.3848
26/12/2006,19:34:00,3.0,0.276,239.73,12.6,0.0,0.0,18.0,4.3500000000000005
26/12/2006,19:35:00,3.014,0.282,239.79,12.6,0.0,0.0,18.0,4.370299999999999
26/12/2006,19:36:00,3.004,0.282,240.54,12.4,0.0,0.0,17.0,4.3558
26/12/2006,19:37:00,3.018,0.286,240.36,12.6,0.0,0.0,18.0,4.376099999999999
26/12/2006,19:38:00,3.004,0.28,240.7,12.4,0.0,0.0,18.0,4.3558
26/12/2006,19:39:00,3.032,0.288,241.09,12.6,0.0,1.0,17.0,4.3964
26/12/2006,19:40:00,3.0,0.28,240.63,12.4,0.0,0.0,18.0,4.3500000000000005
26/12/2006,19:41:00,3.01,0.284,240.16,12.6,0.0,0.0,18.0,4.3645000000000005
26/12/2006,19:42:00,2.984,0.276,239.93,12.4,0.0,0.0,18.0,4.3268
26/12/2006,19:43:00,2.998,0.28,239.59,12.6,0.0,0.0,17.0,4.3471
26/12/2006,19:44:00,2.976,0.274,239.59,12.4,0.0,0.0,18.0,4.3152
26/12/2006,19:45:00,2.938,0.174,240.01,12.2,0.0,1.0,17.0,4.2601
26/12/2006,19:46:00,2.908,0.146,239.94,12.0,0.0,0.0,18.0,4.2166
26/12/2006,19:47:00,2.902,0.148,239.63,12.0,0.0,0.0,18.0,4.2079
26/12/2006,19:48:00,2.93,0.152,240.53,12.2,0.0,0.0,17.0,4.2485
26/12/2006,19:49:00,2.936,0.146,240.13,12.2,0.0,0.0,18.0,4.2572
26/12/2006,19:50:00,3.09,0.148,240.15,12.8,0.0,1.0,18.0,4.4805
26/12/2006,19:51:00,3.0,0.232,240.02,12.4,0.0,1.0,17.0,4.3500000000000005
26/12/2006,19:52:00,2.994,0.272,239.96,12.4,0.0,2.0,18.0,4.3413
26/12/2006,19:53:00,2.982,0.268,240.49,12.4,0.0,1.0,18.0,4.323900000000001
26/12/2006,19:54:00,2.998,0.272,240.27,12.4,0.0,2.0,17.0,4.3471
26/12/2006,19:55:00,2.988,0.27,240.76,12.4,0.0,1.0,18.0,4.3326
26/12/2006,19:56:00,3.174,0.346,240.14,13.2,0.0,2.0,18.0,4.6023000000000005
26/12/2006,19:57:00,3.294,0.372,240.74,13.8,0.0,1.0,17.0,4.7763
26/12/2006,19:58:00,4.89,0.698,238.05,21.0,0.0,2.0,18.0,7.0905
26/12/2006,19:59:00,4.92,0.644,237.41,21.0,0.0,1.0,17.0,7.134
26/12/2006,20:00:00,4.744,0.624,237.9,20.2,0.0,2.0,17.0,6.878799999999999
26/12/2006,20:01:00,3.384,0.388,238.6,14.4,0.0,1.0,18.0,4.9068000000000005
26/12/2006,20:02:00,3.062,0.37,239.43,12.8,0.0,2.0,17.0,4.4399
26/12/2006,20:03:00,3.428,0.48,239.74,14.8,0.0,1.0,18.0,4.970599999999999
26/12/2006,20:04:00,3.534,0.472,239.63,15.2,0.0,2.0,18.0,5.124299999999999
26/12/2006,20:05:00,2.904,0.334,240.36,12.2,0.0,1.0,17.0,4.2108
26/12/2006,20:06:00,2.896,0.28,241.29,12.0,0.0,2.0,18.0,4.1992
26/12/2006,20:07:00,2.98,0.402,240.58,12.4,0.0,1.0,18.0,4.321
26/12/2006,20:08:00,2.984,0.41,240.45,12.4,0.0,2.0,18.0,4.3268
26/12/2006,20:09:00,2.966,0.408,240.77,12.4,0.0,1.0,17.0,4.300700000000001
26/12/2006,20:10:00,2.99,0.416,241.11,12.4,0.0,2.0,18.0,4.3355
26/12/2006,20:11:00,2.956,0.404,240.44,12.4,0.0,1.0,18.0,4.2862
26/12/2006,20:12:00,2.936,0.388,240.16,12.2,0.0,2.0,17.0,4.2572
26/12/2006,20:13:00,2.734,0.258,241.21,11.4,0.0,1.0,18.0,3.9643
26/12/2006,20:14:00,2.758,0.264,241.48,11.4,0.0,1.0,18.0,3.9991
26/12/2006,20:15:00,2.752,0.262,241.96,11.4,0.0,2.0,18.0,3.9903999999999997
26/12/2006,20:16:00,2.764,0.266,241.63,11.4,0.0,1.0,18.0,4.0078
26/12/2006,20:17:00,2.74,0.258,240.87,11.4,0.0,1.0,18.0,3.9730000000000008
26/12/2006,20:18:00,2.742,0.198,241.45,11.4,0.0,1.0,17.0,3.9759
26/12/2006,20:19:00,2.742,0.182,241.56,11.4,0.0,1.0,18.0,3.9759
26/12/2006,20:20:00,2.65,0.0,241.64,11.0,0.0,0.0,18.0,3.8425000000000002
